Generated by : Dr. Ray Islam,,,,,,,,,
Genration Date: 04/10/2023,,,,,,,,,
Tool Used: Google Co-lab,,,,,,,,,
Model Used: CTGAN,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE
0,Cash loans,M,Y,Y,0,157356.7,231954.4,21179.9,128052.3
0,Revolving loans,M,N,Y,1,229769.7,696649.7,54214.9,688651
0,Cash loans,F,N,Y,0,129683.8,281439.9,11805.7,223286.5
1,Cash loans,F,N,Y,1,150432.1,173537.6,11552.6,219235.3
0,Cash loans,M,N,Y,0,297195.9,581892,36688.3,866735
0,Cash loans,F,N,Y,1,91140,328983.3,32775.4,406850.1
1,Cash loans,F,N,Y,0,82107.5,1226089.2,26997.7,888796.1
0,Revolving loans,F,N,N,2,219194.6,979928.3,30378.7,939475
0,Cash loans,M,Y,Y,0,68846.7,139092.6,8092.1,99409
0,Cash loans,F,N,Y,0,192390.4,315807.7,14175.6,134633.4
0,Cash loans,F,N,N,1,129307.1,529840,41329.7,444253.2
0,Cash loans,F,N,N,0,200936,826148.5,20335.2,442228.9
0,Revolving loans,F,N,Y,0,136740.8,268587.3,12339.5,246699.3
0,Cash loans,F,N,Y,0,120090.3,994536.2,24532.9,837809.8
0,Revolving loans,M,Y,Y,0,86517.3,48497,6644.1,252535.2
0,Revolving loans,F,N,Y,2,55850.4,288912.8,6334.6,271473.8
0,Cash loans,F,N,Y,0,112049.7,173819.4,16717.2,177082.9
0,Revolving loans,M,Y,Y,0,90003.5,146428.3,10028.1,289675.9
0,Cash loans,M,Y,Y,0,220086.5,490659.2,27833.7,545836.7
0,Revolving loans,M,N,Y,0,160625,513572.3,27132,523384.2
0,Cash loans,F,N,Y,0,174417.7,1207144.3,36455.7,1291624.9
0,Revolving loans,F,N,N,0,216898.2,466137.4,25784.8,379441.9
0,Cash loans,F,N,Y,0,202850.5,394192.8,29736.7,881019.6
0,Cash loans,M,N,N,0,200986.1,189017.4,16555.3,166675.8
0,Revolving loans,F,N,Y,1,125751.9,1452812.3,26992.5,914225.3
0,Cash loans,F,N,Y,1,141430.6,691087.7,38785.4,863935.5
0,Cash loans,M,Y,Y,2,284290.1,728704.9,29177.9,230227.4
0,Cash loans,F,N,Y,0,90625.9,834336.2,26834.8,476851.2
0,Cash loans,M,N,Y,1,259369.5,277067.2,10770.7,177305.1
0,Revolving loans,F,N,Y,0,111429.4,78356.8,10929.2,117201.2
0,Cash loans,M,N,Y,0,175049.4,965099.2,46495.7,888929.6
1,Revolving loans,M,N,Y,0,67734.3,257222.5,6375.8,149039
0,Cash loans,M,N,Y,1,144875.9,519816.7,26591.9,447650.7
0,Cash loans,M,N,Y,1,123449,260810.7,4025.5,49361.5
0,Revolving loans,F,N,Y,0,219430.7,905032.3,40000.6,616873.5
0,Cash loans,M,N,Y,1,116359.9,597264,19908.3,659931.1
0,Revolving loans,F,Y,Y,0,53955.6,144239.6,10259.1,255778.1
0,Cash loans,M,N,Y,1,206280.7,1446656.7,26974.7,650496.9
0,Revolving loans,F,N,Y,0,176096.1,338018.1,5544.4,264085.9
0,Cash loans,M,N,Y,1,182363.3,615009,29812.7,526312.5
0,Revolving loans,M,N,Y,1,367843.3,1170988.3,38336.4,1310277.8
0,Cash loans,F,N,N,1,106962.3,333654.8,15830.8,374871.5
0,Revolving loans,M,N,Y,2,158469.2,360600.2,13333.4,353055.9
0,Cash loans,F,N,Y,1,159279.8,141615.5,11370.4,140169.8
0,Revolving loans,M,N,Y,0,132736.5,575599,27381.2,455285.1
0,Cash loans,F,N,Y,0,155733.6,571266.6,25909.2,399683
0,Cash loans,F,N,Y,0,72476.8,242569.5,21690.1,312830.3
0,Revolving loans,M,Y,Y,0,102025.9,318843.6,7972.2,370306
0,Cash loans,F,N,N,1,63607.2,288447.5,22860.2,200631.4
0,Cash loans,F,N,N,0,214654.7,421590.9,38941.9,469625.3
0,Cash loans,F,N,Y,0,117683.1,316187.1,27398.3,277947.7
0,Revolving loans,M,N,Y,1,231410.4,1053190.2,45699.9,872093.8
0,Cash loans,M,N,N,1,182535.5,1188411.5,46078.9,911537.7
0,Cash loans,F,N,Y,0,81997.1,405012.8,17595.5,271798
0,Revolving loans,M,Y,Y,0,102313,336899.6,13231.8,290767.9
0,Revolving loans,F,N,Y,0,239952.9,1295413.9,26232.2,1382956.5
0,Cash loans,M,N,Y,2,660871.8,1190534.5,63324.6,1109139.4
0,Revolving loans,M,Y,Y,0,57688.6,223358.3,8994.4,196961.2
0,Cash loans,M,N,Y,1,348875.4,557111.8,38747.2,446748.2
0,Revolving loans,M,N,Y,3,275585.7,355037.8,24144.6,429810
0,Cash loans,M,N,N,1,138262,535451.8,37415.5,438052.5
0,Revolving loans,F,N,N,0,95407.6,537381.7,24559.1,377371.5
0,Cash loans,F,N,Y,1,169851,1399169,41836.9,1104076.8
0,Cash loans,M,N,Y,1,122290.5,1035126.2,26847.5,1256703.7
0,Cash loans,F,N,N,1,303755.1,1025414.7,51441.4,1224351.8
0,Cash loans,M,Y,Y,0,68542.9,461494,20891.9,460076.4
0,Cash loans,F,N,N,0,172618.4,823002.9,26799.9,693511.6
1,Cash loans,F,N,Y,2,745371.9,1054164.5,69175.5,823710.3
1,Cash loans,F,N,N,0,102049.1,659328.6,35032.7,872593.9
0,Cash loans,M,N,N,1,180191.2,661421.4,40062.1,657565.2
0,Revolving loans,M,N,Y,0,94991,57587.4,12371.6,304200.4
0,Cash loans,M,N,N,0,125342.9,412904.6,15801.3,303726.3
0,Cash loans,M,N,N,0,293633.7,525139,20184.6,450121.6
0,Cash loans,M,N,Y,1,704692.6,953636.6,42493.4,1347258.6
1,Cash loans,F,N,N,0,132314.8,262058.7,26801,260587.5
0,Cash loans,M,N,N,1,207543.6,678416.6,27825.5,547320.7
0,Cash loans,F,N,Y,1,151712.6,760963,31171.2,816589.6
0,Cash loans,M,Y,Y,0,75162.6,151539.7,8773.6,115840.6
0,Cash loans,F,Y,Y,0,154816.1,279801.4,25335.8,246783.9
0,Revolving loans,F,N,Y,1,61995.4,391376.7,13802.5,275280.9
0,Cash loans,F,N,Y,1,106745.2,671185.3,21432,294794.2
0,Cash loans,F,N,N,0,101828.6,546359.7,30902.5,321459.8
1,Cash loans,F,N,Y,0,187217.2,443068.8,36388.1,390201.6
0,Cash loans,F,N,Y,0,199837.7,662711.6,38705.4,479378.6
0,Cash loans,F,N,Y,1,86262.3,220421.4,17277.7,227577.9
1,Cash loans,F,N,N,1,91237.3,354356.1,8507.6,247093.6
0,Cash loans,F,N,N,0,70944.6,523098.2,23725.9,453705.9
0,Revolving loans,M,Y,Y,2,88627.6,138199.3,4377,137559.8
0,Revolving loans,F,N,Y,1,220039.5,1061053.1,40072.6,842628.2
0,Cash loans,F,N,N,0,206107,569582,21696.4,435459.9
0,Cash loans,M,Y,Y,0,47539.8,98042.3,8335.8,136290.1
0,Cash loans,M,N,N,0,204384,770432.1,29759,526525.2
0,Cash loans,M,N,N,3,178308.2,622303.9,29688.6,450194.5
0,Revolving loans,F,N,Y,0,160551.1,398552.8,35630.4,372750.5
0,Revolving loans,F,N,Y,0,215397.5,108803,4749,116656.4
0,Revolving loans,F,N,Y,0,125662.2,251796.9,5543.8,206411.6
0,Cash loans,M,N,Y,1,261281.9,188288.5,18899.2,356053.3
0,Cash loans,M,Y,Y,3,88426.6,134517.2,9272.6,198142.6
0,Revolving loans,F,N,Y,0,118967.4,172549.1,6150.1,159581.5
0,Cash loans,M,N,N,0,183786.2,1435735.2,79424.5,1359017.4
0,Revolving loans,F,N,Y,0,228656.5,880431.3,21788.5,701226.2
0,Cash loans,F,N,Y,0,140041.9,493260.6,19887.7,531299.5
0,Cash loans,M,Y,Y,0,40008.4,254951.1,3815,234761.4
0,Cash loans,F,N,N,0,196743,559322.1,22723.7,547636.2
0,Cash loans,F,N,N,0,85073.9,481342.6,19291.5,441420.9
0,Cash loans,F,N,N,0,58037,532891.9,24886.7,466699.4
0,Cash loans,F,N,N,0,195468.2,653000.4,31387.8,540839.5
0,Revolving loans,M,N,N,0,206962.2,284085.4,16600.1,301057
0,Cash loans,F,N,Y,3,159834,330824.3,22229.7,401055.5
0,Cash loans,F,N,Y,0,56416.9,275784.7,12551.3,152297.6
0,Revolving loans,M,Y,Y,2,51411.4,245704.2,8964.6,270609.7
0,Cash loans,F,Y,Y,0,151180.1,315112.7,21126.6,235266
0,Cash loans,F,N,N,1,58631.8,384359.9,17138.1,271822.1
0,Cash loans,F,N,N,0,182843.6,1147714.8,67035.2,869516.5
0,Cash loans,F,N,N,0,63406.5,332630.5,16942.7,235544.4
0,Cash loans,F,N,N,0,92609.1,380931.7,13480.9,289281.6
0,Cash loans,M,N,Y,1,307536.2,1000304.9,56187.8,1244620.5
0,Cash loans,M,N,N,3,383762.6,857648,31155.9,853466.7
0,Revolving loans,F,N,Y,0,149511.8,169497.1,14245.4,96576.1
0,Revolving loans,M,N,Y,0,176874.4,346129.7,11213.3,260220.2
0,Cash loans,F,N,N,0,132071.3,1439326.9,51623,888848.6
0,Cash loans,F,N,N,1,348689.6,1296741.6,57864.9,1426126.2
0,Revolving loans,F,N,Y,0,184297.1,1024147.8,33622.2,506885.2
0,Revolving loans,F,N,Y,0,57894.5,166105.8,17750.4,373924.7
0,Cash loans,M,N,N,2,234649.4,1029716.4,44814.5,678206.1
0,Cash loans,F,N,N,0,55718,212245.9,14286.5,185317.5
0,Revolving loans,M,Y,Y,0,50235.9,123504.8,7914.5,124089.5
0,Cash loans,F,N,Y,0,223432.6,435128.2,24998.2,431325.1
0,Cash loans,M,N,Y,1,71404.4,323850.6,21403.6,233772.7
1,Cash loans,M,N,N,2,132735.3,396470,30674.5,444025.4
0,Cash loans,F,N,Y,0,94594.3,215999.9,13042.7,200696.1
0,Cash loans,M,Y,Y,0,33944.7,223649.1,8340.3,338819.3
0,Cash loans,F,N,Y,2,63931.7,261347.9,11643.7,230254.5
0,Cash loans,F,Y,Y,0,88302.2,212683.3,10057,159945.3
0,Cash loans,M,N,Y,1,155378.2,711043.8,18684.8,289337.9
0,Cash loans,F,N,N,2,148126.9,972679.7,45390.2,471060.4
0,Revolving loans,F,N,N,0,89801.5,366286.7,16577.8,300158.9
0,Cash loans,F,N,Y,1,124007.1,191830.8,25074.3,318177.7
0,Cash loans,F,N,N,0,99773.7,293878,8263.7,327926.5
0,Cash loans,F,N,Y,1,84077.1,205095,16621,185423.2
0,Cash loans,F,N,Y,1,135840.2,725358.8,33933.4,858927.9
0,Revolving loans,F,N,Y,1,109451.8,439540.1,30662.9,564656.6
0,Cash loans,F,N,N,0,111220.4,701145.3,33070.3,672080
0,Cash loans,F,N,N,1,89568.1,426107.6,19935.2,439668.6
0,Cash loans,M,N,Y,1,227127,534946.3,36011.5,441414.3
1,Cash loans,F,N,Y,2,157867,225076.3,9918.9,142078
0,Revolving loans,M,Y,Y,0,242575.3,161786.6,10512.6,204616.1
0,Cash loans,F,N,N,1,82488.8,175824.3,17611.8,205339.4
0,Revolving loans,M,Y,Y,0,159400,235870,6280.4,157915.7
0,Cash loans,F,N,Y,3,160948.1,331724.7,29991.9,322059.1
0,Revolving loans,M,Y,Y,0,221896.1,138961.6,10908.4,147779
0,Cash loans,F,N,N,0,119972.6,434416.4,28907.9,440320.3
0,Cash loans,M,N,N,0,140053.4,503666.6,29269.2,457668.3
0,Cash loans,F,N,N,0,74095.1,74666.1,14308,166780.1
0,Revolving loans,F,N,Y,0,130948.8,495902.8,37071.2,465967.1
0,Cash loans,F,N,Y,2,91391.6,858602.8,41688.5,884189.4
0,Revolving loans,F,N,Y,0,116595.5,188255.3,17394.4,251781.5
0,Cash loans,F,N,Y,1,94929.4,658771.4,30537.1,838884.8
0,Revolving loans,M,N,Y,2,239590.9,174261.7,14364.6,83302.1
0,Cash loans,F,N,N,0,210165.3,526345,30115.7,500763.8
0,Cash loans,M,N,Y,1,675786.7,1208943,48189.6,1258311.6
1,Cash loans,F,N,Y,0,50225.5,265496.9,16851.9,283597.3
0,Cash loans,F,N,Y,1,207566.1,310036.9,18387.8,254249.5
0,Cash loans,F,N,N,0,193115.9,484414.2,26007.9,449877.5
0,Revolving loans,F,N,Y,1,45479.5,181830.6,8128.7,85998.3
0,Revolving loans,M,N,Y,3,343617,199427.8,14572,200393
0,Cash loans,F,N,Y,1,153752.5,268523.6,12587.3,204052.9
0,Cash loans,M,Y,Y,2,334617.6,408212.4,21198.4,466982.9
0,Cash loans,M,N,N,2,177285.7,1001198.4,50237.7,897914
0,Cash loans,F,N,Y,1,89077.3,767026.3,20893.5,695060.7
0,Cash loans,M,N,N,0,172709.2,1360112.8,29264,865106.7
0,Cash loans,F,N,Y,0,52789.5,760981.1,29354,687982.9
0,Cash loans,F,N,N,0,60400.8,271521,9745.5,237300.7
0,Cash loans,F,N,Y,1,206127.8,126981.3,12416.6,130262.8
1,Cash loans,F,N,Y,1,139148.7,291198.9,31144,652650
0,Revolving loans,M,Y,N,2,53057.3,738190.4,22933,700542.7
0,Cash loans,M,N,N,0,177842.2,368134.7,12253.7,276462.3
0,Cash loans,M,Y,Y,0,87510,112683.5,10789.1,264056.2
0,Cash loans,M,N,Y,1,335391.6,446344.4,42444.3,450352.9
0,Revolving loans,M,Y,Y,0,54037.7,185011.3,4870.1,158182.5
1,Revolving loans,M,Y,Y,0,42980,270589.8,13997.5,240646.9
0,Revolving loans,F,N,Y,0,205226.3,694657.8,24627.6,431560.8
0,Revolving loans,F,N,Y,0,131491.9,531145.6,17806.3,442601.1
0,Revolving loans,M,Y,Y,0,84831.2,181730.7,11158.4,244499.2
0,Revolving loans,F,N,Y,0,203427.7,458156.9,25437.1,588769.1
1,Cash loans,F,N,Y,0,67889.8,713700.9,31657.9,670269.6
0,Revolving loans,M,Y,Y,0,229589,87281.6,13205.9,147312.4
0,Revolving loans,M,N,Y,0,366820,1012172.1,59475.7,901415.2
0,Revolving loans,M,N,Y,0,228880.6,335504,14128.3,265503
0,Cash loans,F,N,N,0,242990.1,554305.5,26472.6,507556.3
0,Cash loans,M,N,N,1,501198.6,959275.6,62251.7,1614091.1
0,Revolving loans,F,Y,Y,0,467288.7,1661168.4,31485.3,1947322.7
0,Cash loans,F,N,Y,1,278315.2,331415.4,30140.1,239004.8
0,Cash loans,F,N,Y,0,194451.5,191530.4,11431.9,166843.9
0,Cash loans,F,N,Y,1,305191.9,1019040.6,37592.7,872646.8
0,Cash loans,F,N,Y,0,87787,458479.4,25470.6,455757
0,Cash loans,F,N,N,1,205620.3,574473.9,26391.4,431111.9
0,Cash loans,F,N,N,0,90047.6,467730.3,31201.5,457245.6
0,Cash loans,F,N,N,0,133994,750821,29271.4,942330.6
0,Cash loans,M,N,N,0,244456.9,165399,23022.2,172087
0,Revolving loans,M,N,N,2,95099.4,364261.5,31775.6,328414
0,Cash loans,F,N,Y,0,82151.7,321563.8,23986,346487.4
0,Cash loans,F,N,Y,0,90220.6,566305,22657.7,356427
0,Cash loans,F,N,N,0,66369.8,1014518.4,52123.7,223916
0,Revolving loans,M,N,Y,0,175483.2,903211.8,30955.6,709494
0,Cash loans,F,N,Y,2,178038,503535.9,19016.3,276769.3
0,Cash loans,M,Y,Y,0,286321.3,147074.1,33055.6,249577.7
0,Revolving loans,M,Y,Y,0,272949.2,207168.8,10420.1,235070.8
1,Cash loans,F,N,N,0,55289.5,497656.4,23658.4,459143.5
0,Cash loans,F,Y,Y,0,64501.5,208127.2,9739,297371.4
0,Cash loans,M,N,N,1,157202.2,405396.2,23336.4,435440.2
0,Cash loans,M,N,Y,1,485161.4,1357720,108360.3,1250447.5
1,Cash loans,M,N,Y,3,76089.7,395276,20928.5,193484.5
0,Cash loans,F,N,Y,1,158385.7,931370.3,46121.4,825288.9
0,Cash loans,M,N,N,0,209002.3,261231,9933.1,177857.2
0,Revolving loans,M,Y,Y,0,88942.1,135157,9675.3,90805.2
0,Cash loans,F,N,N,0,121170.6,560111.8,46317.5,701435.2
0,Cash loans,F,Y,Y,0,87009.5,356038.9,18818.4,453330.1
0,Cash loans,F,N,N,2,70837.8,474041.2,22322.8,473645.5
0,Cash loans,M,N,N,1,215079.8,647007.6,33403.9,826898.5
0,Cash loans,F,N,Y,1,187019.3,1094223.9,39443.3,1060403.2
0,Cash loans,M,Y,Y,0,76182,1053851.8,27415.2,845629.1
0,Cash loans,M,N,N,0,450526.7,1574699.4,55500.7,1318641.2
0,Revolving loans,F,N,Y,0,228195.2,202268.5,12033.9,230464.5
0,Cash loans,F,N,N,0,189717.8,356449.4,8635.2,230603.2
0,Cash loans,F,N,N,0,178972.7,905067.9,29798.4,896471.8
0,Cash loans,F,N,Y,1,127582.7,453834.7,17287.1,454590.5
0,Revolving loans,M,N,Y,3,259772,211078.9,9481.2,205987
0,Revolving loans,F,N,Y,2,210998.6,239760.9,12299.2,130892.7
0,Cash loans,F,N,Y,1,99717.9,348580.1,18685.5,174313.2
0,Cash loans,F,N,N,0,222204.1,557822.1,32793.7,438523.1
0,Cash loans,F,N,N,0,208730.9,601313.2,24621.8,824556.9
0,Cash loans,F,N,N,1,178231,756221.3,38274.7,865861.2
0,Revolving loans,M,N,Y,0,439432.3,817696.5,59427.1,982222.5
0,Cash loans,M,N,Y,1,247193.7,292516.9,21429.9,342507.8
0,Cash loans,F,N,N,2,176147.5,1161040.3,53937.2,881044.8
0,Cash loans,F,N,Y,0,119086.4,369694,13247.8,293011.5
0,Cash loans,M,N,Y,1,293638,704548.4,19997.8,453659.4
0,Cash loans,M,N,Y,0,178277.9,768267.2,28103.9,602503
0,Cash loans,M,N,Y,1,122414.8,614196.8,32314,444354.5
0,Cash loans,F,N,N,1,88868.3,673903,23168.8,514541.4
0,Cash loans,F,N,Y,1,582837.4,1672540.5,35134.2,1593464.1
0,Cash loans,F,Y,Y,0,45815.2,233670.7,8585.5,306762.7
0,Cash loans,F,N,N,0,77650.6,774790,31356.2,696887.7
0,Revolving loans,M,Y,Y,3,93234.4,243986.1,9985.7,180900.1
0,Cash loans,F,N,Y,0,148352.6,1255911.3,38939.3,894845.2
0,Cash loans,F,Y,Y,0,74484.7,397688.7,22616.9,367985.3
0,Cash loans,F,N,Y,0,181400.8,750508.5,24770.1,880841.1
0,Revolving loans,F,N,Y,0,77768.3,734572.4,33120.8,916478.6
1,Cash loans,F,N,Y,0,107245.8,640007.4,32597.3,918614.7
0,Revolving loans,F,N,Y,0,104043,144183.6,10270.2,78268.3
0,Cash loans,M,N,Y,1,161467.5,175554.2,21951.6,241459.6
0,Cash loans,F,Y,Y,0,67544.7,198824,16910.8,256231.5
0,Cash loans,F,N,N,0,97199.8,729808.9,31165.4,861178.1
0,Cash loans,F,N,N,0,69089.6,163360.7,8458.4,91534.3
1,Cash loans,M,N,N,1,142364.7,1618491.7,31932.5,849465.6
0,Cash loans,F,N,Y,0,237761.9,715252.6,32294.2,523449.8
0,Cash loans,F,N,Y,1,183799.6,590529.5,35728.2,443725.9
0,Cash loans,M,N,Y,1,265487.3,698825.8,37945.1,501587.1
0,Cash loans,F,N,N,1,179053.9,643386.4,31199.9,1140473.6
0,Revolving loans,F,N,N,0,63438.8,173415.2,12303.9,257023.7
0,Cash loans,F,N,Y,0,54640.3,289004.5,18320,176528.5
0,Cash loans,F,N,Y,0,177013.6,1531760.7,55239.7,876274.6
0,Cash loans,M,N,N,1,219882.1,588393.9,35506.1,439348.8
0,Revolving loans,M,Y,Y,0,403097.2,219616.6,20949.7,315303.6
0,Cash loans,M,N,N,0,141589,1431384.9,38681.3,1370478.5
0,Cash loans,M,N,Y,0,225089,1140839.4,67856.3,927208.2
0,Cash loans,F,N,Y,0,210248.8,733351.8,51039.7,867326.7
0,Cash loans,M,Y,Y,0,70108.2,219519.3,5046.4,102045
0,Cash loans,F,Y,Y,2,105925.6,180722.6,14935.8,303965.8
0,Cash loans,M,N,Y,2,126476.7,642763.3,31381.7,472837.2
0,Cash loans,F,Y,Y,0,76285.3,86181.4,10145.1,375457.6
0,Cash loans,M,Y,Y,0,210386.1,137744.2,6294.5,134911.8
0,Cash loans,M,Y,Y,2,60275,172157.1,6309,114569.1
0,Revolving loans,F,N,Y,0,92390,207718.1,10963.3,221756.2
0,Revolving loans,F,Y,Y,0,210647.5,155028.2,12653.3,49474.8
0,Cash loans,M,N,N,0,158398.3,1210222.2,25948.5,374772.7
0,Revolving loans,M,Y,Y,0,99464.1,242298.3,23145.2,253158.4
0,Cash loans,F,N,Y,0,91067.7,817284,36672.1,683137.5
0,Cash loans,F,N,Y,1,227710.3,436692.4,12758.6,155059.3
0,Cash loans,F,N,N,1,204425.3,718795.2,38508.6,679510.6
0,Revolving loans,F,N,Y,2,174832.5,240306.9,16351.4,263558
0,Cash loans,F,N,Y,1,151755.7,194041.8,9183.3,65829.6
0,Cash loans,M,N,N,0,320122.1,770636.2,44286.3,446915.3
0,Cash loans,F,N,Y,0,78160.9,293610.4,14685.7,225911.3
0,Revolving loans,F,N,N,0,231065.2,468140.3,30068.2,467338.9
0,Cash loans,F,N,N,0,169588.8,347220.8,25769.9,1273375.7
0,Cash loans,F,N,N,1,326108.4,1872546.7,83101,1523159.6
0,Cash loans,F,N,N,0,118044.6,543962.7,37340.5,456237.9
0,Cash loans,M,N,Y,1,399772.2,805573.5,44628.5,870599.6
0,Cash loans,F,N,N,0,134649.2,573261.4,24660.8,467921.1
0,Cash loans,M,Y,Y,2,245843.9,1519917.7,37098.5,1094758.3
0,Cash loans,M,Y,Y,3,74665.9,123802.7,18543.7,200896.9
1,Cash loans,F,N,Y,0,176403.2,230639.8,10132.4,248213.6
0,Cash loans,M,N,N,1,182764.2,642274.8,47878.9,810863.2
0,Cash loans,F,N,N,2,215388.9,606956.4,35487.5,542904.4
0,Cash loans,F,N,N,0,245874.1,281422.7,25499.5,197323.4
0,Cash loans,F,N,Y,1,144126.3,590994.6,37654.4,668114.4
0,Cash loans,F,N,N,0,58061.9,198834.8,8549.1,127928.9
0,Cash loans,F,N,Y,0,115911.8,1134151.1,35170.4,869810.6
0,Cash loans,F,Y,Y,0,45163.4,247803.3,9483.4,265239.3
0,Cash loans,F,N,Y,0,315679.2,1232507,50042.5,835768.7
0,Revolving loans,F,N,Y,2,212916.9,250945.6,15356.4,258947.7
1,Cash loans,F,N,Y,0,96271.9,410122.4,21200.4,415777.7
0,Cash loans,F,N,N,1,182365.9,928075.5,31657,1049164.9
0,Cash loans,F,N,Y,0,157698.3,865804.5,46571.5,1235259.4
0,Cash loans,M,N,N,1,178731.5,2053651.7,48320.7,914002
0,Cash loans,F,N,Y,1,157860.6,723795.1,43156.8,673246.8
0,Cash loans,F,N,Y,3,155117.6,484759.8,35100.2,464963
0,Cash loans,F,N,Y,0,242576,1064621.1,31316.1,856751.3
0,Cash loans,F,N,Y,0,130729.7,1096357.1,43815.6,671009.5
0,Cash loans,M,Y,Y,1,157839.1,200888.1,18167.2,154021.1
0,Cash loans,F,N,Y,0,178943.6,386929.4,27594.7,321714.6
0,Cash loans,M,Y,Y,0,111383.9,649580.5,29687.3,667652.4
0,Revolving loans,F,N,Y,1,80490.6,1190033.2,49862.4,911296.6
0,Cash loans,M,N,Y,0,186091.8,1242257.6,42951.3,935413
0,Cash loans,F,N,Y,1,149935.4,737055.5,33976.4,433576.3
0,Cash loans,F,N,N,0,180149.9,762614.9,36694.9,483457.5
0,Cash loans,F,N,N,0,320928,821153.3,60532.9,709159.3
0,Cash loans,M,N,Y,0,182533.9,301272.3,23816.6,396773.8
0,Cash loans,F,N,Y,3,133264.1,395489.1,29986.5,330723.9
0,Revolving loans,M,Y,Y,0,89340.7,72936.8,10377.3,126228.7
0,Cash loans,M,N,Y,2,178940.7,182797.7,30446.9,197044.7
0,Revolving loans,M,N,Y,0,162519.1,456083.2,31681.2,394394
0,Cash loans,M,N,N,0,157936.1,306676.7,24076,347258.8
0,Cash loans,F,N,N,2,186302.6,1078860.1,35119.8,1091454.1
0,Cash loans,F,N,Y,0,204462.3,409826.7,18665.3,444862.2
1,Cash loans,F,N,N,0,138916.7,494305,26642.7,365606.3
0,Cash loans,F,N,N,0,171863.6,723517.5,30893,698039.4
0,Cash loans,M,N,N,0,222512.8,733610.6,37057.8,678800.6
0,Cash loans,F,N,N,0,518846.1,2154504.7,74082.7,1499308.4
0,Cash loans,M,N,Y,0,187528.7,829560.5,52045.2,841095.9
0,Cash loans,F,N,Y,1,104726.9,572664.3,38032,849937.7
0,Cash loans,F,N,Y,0,215346.2,449260.8,28526.9,594796.9
0,Cash loans,F,N,Y,0,215308.7,682386.6,48728.3,684473.7
0,Cash loans,F,N,Y,1,30523.6,125407.7,2364.7,177631.3
0,Revolving loans,M,Y,Y,0,81926.1,227333.9,6943.7,172853.5
0,Cash loans,F,N,Y,0,153252.5,807821.7,18480,384887.6
0,Cash loans,F,N,N,2,126058.8,831576.9,63874.1,706119.3
0,Cash loans,F,N,Y,0,122792.7,766388.1,44906.7,686971.6
0,Cash loans,F,Y,Y,0,51099.5,295804.5,5535.9,245596.4
0,Cash loans,M,N,Y,1,216654.6,614522,23869.2,669340.6
0,Cash loans,F,N,Y,1,150574,832732.2,34560.5,464748.7
0,Cash loans,M,N,Y,0,105258.9,810973.5,37612.6,680126.1
0,Cash loans,M,Y,Y,0,80067.3,248267.5,23768.9,237495
1,Cash loans,F,N,Y,0,204256,388487.7,23842.8,169195.1
0,Cash loans,F,N,N,0,113488.2,250239.1,28214.3,371119
0,Revolving loans,M,Y,Y,0,87762.3,361298.7,9185.8,306686.1
0,Cash loans,F,N,Y,0,68262,246222.5,18027.9,402964.4
0,Cash loans,M,N,Y,0,161382.3,751861.4,26629.3,459133.8
0,Cash loans,F,N,Y,0,176444.6,759454.4,27902.5,683320.2
0,Cash loans,M,N,N,1,99345.9,827563.6,38859.7,859608.8
0,Cash loans,F,N,Y,1,52824.9,175639.6,14084.1,178005.4
0,Revolving loans,M,Y,Y,0,64793.6,217840.8,7501.1,172983.9
0,Cash loans,M,N,N,1,341245.1,1669985.6,55101.5,1641724.1
0,Cash loans,F,Y,Y,0,58860.5,70448.6,4620,126234.7
0,Cash loans,F,N,N,1,173846.4,1150937.5,46712.7,849046.6
0,Cash loans,M,Y,Y,0,88151.4,203858.7,7822,260768.7
0,Cash loans,F,N,N,0,94698.8,194347.5,9734.5,167433.1
0,Revolving loans,M,N,N,2,98849,294462.6,12880.7,242666.6
0,Cash loans,F,N,Y,1,103340.8,220238.1,22189.2,191745.3
0,Cash loans,F,N,Y,1,77331.7,153234.8,13093,124445.1
0,Revolving loans,M,Y,Y,0,63845.7,121648.3,8057.5,203909.1
0,Cash loans,F,N,N,0,118616.5,728648.4,29316.3,686996.1
0,Revolving loans,M,Y,Y,0,51813.5,144940.6,8218.3,102449.7
0,Revolving loans,F,N,N,0,127137.1,476909,21815.6,352179
1,Cash loans,F,N,N,0,143639.3,660442,40124.6,455630.3
0,Revolving loans,F,N,Y,1,212852.5,256906.8,10194.5,271801.3
0,Cash loans,F,N,Y,2,73612.7,797029.2,32555.7,680101.6
1,Cash loans,F,N,N,2,100536.6,591608.3,20862.2,457541
0,Cash loans,F,N,Y,3,275319.3,238752.7,13312.8,129733.5
0,Cash loans,F,N,N,0,170851.4,108076.1,14157.9,178978.9
0,Cash loans,F,N,Y,0,157013,484963.8,23283.9,472209.6
0,Cash loans,F,N,N,1,95419.8,899069.7,38961.7,686810.6
0,Revolving loans,F,N,Y,0,154421.3,260585.5,24116.6,319949.5
0,Cash loans,M,Y,Y,0,88437.1,327201.7,17439.6,334344.3
